   -0.53705E+02    0.14182E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14178E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14173E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14168E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14162E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14154E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14144E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14133E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14120E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14103E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14084E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14060E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.14032E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13999E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13958E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13910E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13852E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13782E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13698E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13598E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13477E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13333E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.13159E+04    0.10000E+03    0.20000E+01
   -0.53705E+02    0.12951E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14182E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14178E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14173E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14168E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14162E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14154E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14144E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14133E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14120E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14103E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14084E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14060E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.14032E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13999E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13958E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13910E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13852E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13782E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13698E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13598E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13477E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13333E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.13159E+04    0.10000E+03    0.20000E+01
   -0.40204E+02    0.12951E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14182E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14178E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14173E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14168E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14162E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14154E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14144E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14133E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14120E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14103E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14084E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14060E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.14032E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13999E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13958E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13910E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13852E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13782E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13698E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13598E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13477E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13333E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.13159E+04    0.10000E+03    0.20000E+01
   -0.29819E+02    0.12951E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14182E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14178E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14173E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14168E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14162E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14154E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14144E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14133E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14120E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14103E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14084E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14060E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.14032E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13999E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13958E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13910E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13852E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13782E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13698E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13598E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13477E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13333E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.13159E+04    0.10000E+03    0.20000E+01
   -0.21831E+02    0.12951E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14182E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14178E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14173E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14168E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14162E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14154E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14144E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14133E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14120E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14103E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14084E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14060E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.14032E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13999E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13958E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13910E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13852E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13782E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13698E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13598E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13477E+04    0.10000E+03    0.20000E+01
   -0.15686E+02    0.13333E+04    0.10000E+03    0.20000E+01
