       0.000       0.000       0.000
       2.000       0.000       0.000
       4.000       0.000       0.000
       6.000       0.000       0.000
       8.000       0.000       0.000
      10.000       0.000       0.000
      12.000       0.000       0.000
      14.000       0.000       0.000
      16.000       0.000       0.000
      18.000       0.000       0.000
      20.000       0.000       0.000
      22.000       0.000       0.000
      24.000       0.000       0.000
      26.000       0.000       0.000
      28.000       0.000       0.000
      30.000       0.000       0.000
      32.000       0.000       0.000
      34.000       0.000       0.000
      36.000       0.000       0.000
      38.000       0.000       0.000
      40.000       0.000       0.000
      42.000       0.000       0.000
      44.000       0.000       0.000
      46.000       0.000       0.000
      48.000       0.000       0.000
      50.000       0.000       0.000
      52.000       0.000       0.000
      54.000       0.000       0.000
      56.000       0.000       0.000
      58.000       0.000       0.000
      60.000       0.000       0.000
      62.000       0.000       0.000
      64.000       0.000       0.000
      66.000       0.000       0.000
      68.000       0.000       0.000
      70.000       0.000       0.000
      72.000       0.000       0.000
      74.000       0.000       0.000
      76.000       0.000       0.000
      78.000       0.000       0.000
      80.000       0.000       0.000
      82.000       0.000       0.000
      84.000       0.000       0.000
      86.000       0.000       0.000
      88.000       0.000       0.000
      90.000       0.000       0.000
      92.000       0.000       0.000
      94.000       0.000       0.000
