6690
101	58	32	2	11	-0.345500000000000
102	19	37	55	16	-0.745130000000000
103	23	37	32	16	-0.658820000000000
104	19	27	35	6	0.147850000000000
105	11	37	2	16	-0.677000000000000
106	24	32	54	11	-0.311000000000000
107	11	27	64	6	-1.94878000000000
108	59	32	3	11	-0.278990000000000
109	49	27	32	6	-1.63525000000000
110	57	37	62	16	-0.890900000000000
111	51	37	56	16	-1.19451000000000
112	24	32	55	11	-0.377650000000000
113	58	32	3	11	-0.347270000000000
114	40	32	61	11	4.09765000000000
115	18	27	37	6	0.340870000000000
116	16	27	39	6	0.360960000000000
117	36	37	59	16	-0.289320000000000
118	54	37	15	16	-0.236690000000000
119	50	27	33	6	-0.921310000000000
120	61	32	35	11	-1.48140000000000
121	60	32	1	11	-0.199580000000000
122	38	37	61	16	0.583330000000000
123	22	32	56	11	-0.466320000000000
124	12	37	5	16	-1.02092000000000
125	53	27	36	6	0.546800000000000
126	57	32	1	11	-0.400680000000000
127	40	37	59	16	1.64266000000000
128	54	37	19	16	1.84906000000000
129	53	32	63	11	-0.882650000000000
130	16	27	36	6	0.108880000000000
131	50	32	60	11	-0.878060000000000
132	25	32	54	11	-0.313640000000000
133	59	32	4	11	-0.288300000000000
134	25	32	55	11	-0.380820000000000
135	23	32	53	11	-0.227370000000000
136	58	32	4	11	-0.354890000000000
137	60	32	2	11	-0.215810000000000
138	11	27	50	6	-0.754040000000000
139	6	37	25	16	0.334130000000000
140	23	32	56	11	-0.462650000000000
141	57	32	2	11	-0.413510000000000
142	59	32	38	11	0.911880000000000
143	17	32	54	11	0.962950000000000
144	61	37	41	16	4.76505000000000
145	20	32	60	11	-0.454250000000000
146	18	27	35	6	0.0919300000000000
147	11	27	18	6	-0.461550000000000
148	60	32	39	11	2.40971000000000
149	18	32	53	11	2.17333000000000
150	24	32	53	11	-0.233410000000000
151	24	32	56	11	-0.457780000000000
152	60	32	3	11	-0.220560000000000
153	60	32	36	11	-0.473750000000000
154	57	32	3	11	-0.405210000000000
155	50	32	58	11	-0.511180000000000
156	15	32	53	11	-0.310460000000000
157	7	27	8	6	9.21169000000000
158	54	37	60	16	-1.65927000000000
159	53	37	59	16	-1.75620000000000
160	10	27	17	6	-1.55378000000000
161	53	32	61	11	-0.461120000000000
162	52	32	60	11	-0.489220000000000
163	38	27	31	6	-1.18281000000000
164	26	32	55	11	-0.374380000000000
165	58	32	5	11	-0.340110000000000
166	53	32	60	11	0.164060000000000
167	26	32	54	11	-0.311340000000000
168	59	32	5	11	-0.280880000000000
169	15	32	54	11	-0.547170000000000
170	57	37	40	16	-1.38418000000000
171	59	32	36	11	-0.645130000000000
172	19	37	56	16	-1.76910000000000
173	22	37	32	16	-0.794770000000000
174	11	27	21	6	-0.744970000000000
175	25	32	56	11	-0.450050000000000
176	21	32	64	11	-1.16751000000000
177	7	32	2	11	-1.05346000000000
178	57	32	4	11	-0.407900000000000
179	11	37	1	16	-0.841760000000000
180	49	32	42	11	-1.19867000000000
181	42	27	32	6	-0.462750000000000
182	23	32	28	11	-0.821850000000000
183	53	32	62	11	-0.736930000000000
184	10	27	64	6	-2.92816000000000
185	51	32	60	11	-0.746960000000000
186	49	27	31	6	-2.56528000000000
187	25	32	53	11	-0.245550000000000
188	60	32	4	11	-0.233400000000000
189	29	27	28	6	9.86739000000000
190	25	37	33	16	-1.05300000000000
191	11	27	63	6	-1.89431000000000
192	50	27	32	6	-1.57386000000000
193	14	32	21	11	-1.48609000000000
194	18	37	50	16	-1.71782000000000
195	42	32	35	11	-1.43396000000000
196	63	37	39	16	-1.45373000000000
197	26	32	56	11	-0.434760000000000
198	57	32	5	11	-0.392550000000000
199	39	37	62	16	1.24921000000000
200	51	37	18	16	0.890660000000000
201	5	37	29	16	-0.179650000000000
202	8	37	26	16	-0.188460000000000
203	27	32	55	11	-0.364700000000000
204	58	32	6	11	-0.328320000000000
205	22	32	57	11	-0.540440000000000
206	51	27	33	6	-0.859770000000000
207	39	32	59	11	2.35161000000000
208	56	32	1	11	-0.490760000000000
209	41	32	35	11	-1.29346000000000
210	56	37	61	16	-1.11233000000000
211	52	37	57	16	-1.53185000000000
212	35	37	59	16	-0.423730000000000
213	54	37	14	16	-0.411200000000000
214	27	32	54	11	-0.306720000000000
215	23	32	57	11	-0.529360000000000
216	51	32	58	11	-0.298090000000000
217	59	32	6	11	-0.274590000000000
218	55	32	38	11	-0.605570000000000
219	56	32	2	11	-0.497610000000000
220	17	32	58	11	-0.671210000000000
221	54	32	39	11	-0.489680000000000
222	18	32	59	11	-0.612760000000000
223	39	32	60	11	2.79540000000000
224	53	32	18	11	2.61109000000000
225	57	37	41	16	-0.793830000000000
226	59	32	40	11	2.54449000000000
227	19	32	54	11	2.78602000000000
228	26	32	53	11	-0.248410000000000
229	60	32	5	11	-0.232050000000000
230	61	27	40	6	5.20999000000000
231	59	27	33	6	0.195820000000000
232	27	32	56	11	-0.425770000000000
233	24	32	57	11	-0.525490000000000
234	57	32	6	11	-0.377360000000000
235	56	32	3	11	-0.484580000000000
236	10	27	18	6	-1.69078000000000
237	39	27	31	6	-1.36084000000000
238	17	27	38	6	0.386130000000000
239	55	37	42	16	-1.94631000000000
240	21	37	58	16	-2.09106000000000
241	24	37	33	16	-1.25752000000000
242	12	37	3	16	-1.47436000000000
243	10	27	63	6	-2.88082000000000
244	21	27	34	6	-0.156520000000000
245	40	27	61	6	5.19320000000000
246	50	27	31	6	-2.50713000000000
247	52	27	19	6	5.37932000000000
248	57	32	37	11	-0.453840000000000
249	16	32	56	11	-0.550990000000000
250	25	32	57	11	-0.510840000000000
251	52	32	64	11	-1.23386000000000
252	14	32	19	11	-1.11543000000000
253	1	37	30	16	-0.335320000000000
254	40	32	35	11	-1.17209000000000
255	49	32	61	11	-1.22961000000000
256	56	32	4	11	-0.480220000000000
257	9	37	22	16	-0.325970000000000
258	58	32	7	11	-0.300830000000000
259	13	27	41	6	-0.257920000000000
260	36	37	60	16	-0.340610000000000
261	53	37	15	16	-0.271950000000000
262	11	27	62	6	-1.82910000000000
263	2	37	30	16	-0.350770000000000
264	51	27	32	6	-1.51871000000000
265	9	37	23	16	-0.337880000000000
266	23	32	29	11	-3.16159000000000
267	53	32	40	11	-0.571690000000000
268	19	32	60	11	-0.598620000000000
269	21	32	42	11	-0.694940000000000
270	19	32	64	11	-1.32590000000000
271	22	32	29	11	-3.54458000000000
272	21	32	63	11	-1.11088000000000
273	50	32	42	11	-1.12516000000000
274	8	32	1	11	-3.97488000000000
275	6	37	29	16	-0.269610000000000
276	26	32	57	11	-0.496690000000000
277	28	32	56	11	-0.375660000000000
278	12	37	18	16	-0.969300000000000
279	39	37	33	16	-0.962890000000000
280	57	32	7	11	-0.343940000000000
281	56	32	5	11	-0.465050000000000
282	55	37	41	16	-2.47460000000000
283	3	37	30	16	-0.389000000000000
284	13	27	40	6	-0.267320000000000
285	9	37	24	16	-0.396080000000000
286	28	32	54	11	-0.275450000000000
287	25	27	31	6	-1.12919000000000
288	23	37	33	16	-1.45397000000000
289	10	27	4	6	-1.54468000000000
290	56	32	37	11	-0.796780000000000
291	8	32	3	11	-2.68114000000000
292	34	37	59	16	-0.626580000000000
293	54	37	13	16	-0.636070000000000
294	22	27	55	6	-0.121400000000000
295	27	32	53	11	-0.246640000000000
296	60	32	6	11	-0.232530000000000
297	40	32	59	11	2.91725000000000
298	12	37	19	16	-1.22917000000000
299	54	32	19	11	3.21796000000000
300	40	37	33	16	-1.15905000000000
301	49	32	64	11	-1.37792000000000
302	26	27	32	6	-0.341990000000000
303	11	27	5	6	-0.587320000000000
304	13	37	49	16	-2.10673000000000
305	64	37	34	16	-1.89685000000000
306	12	37	17	16	-0.621840000000000
307	38	37	33	16	-0.582490000000000
308	11	37	17	16	-0.383540000000000
309	38	37	32	16	-0.390240000000000
310	10	27	62	6	-2.82460000000000
311	10	27	19	6	-1.80558000000000
312	51	27	31	6	-2.46449000000000
313	26	27	31	6	-0.581580000000000
314	40	27	31	6	-1.45610000000000
315	10	27	5	6	-0.896590000000000
316	12	37	51	16	-1.27995000000000
317	9	37	25	16	-0.451000000000000
318	62	37	33	16	-1.16935000000000
319	56	37	40	16	-2.17986000000000
320	51	32	64	11	-1.32164000000000
321	19	37	57	16	-2.58562000000000
322	27	32	57	11	-0.478720000000000
323	49	32	62	11	-1.33563000000000
324	24	27	31	6	-1.58064000000000
325	19	37	52	16	1.77436000000000
326	10	27	3	6	-1.97149000000000
327	56	32	6	11	-0.447200000000000
328	61	37	40	16	1.85562000000000
329	50	32	41	11	-1.20433000000000
330	14	32	53	11	-1.77221000000000
331	60	32	35	11	-1.67848000000000
332	13	27	39	6	-0.303040000000000
333	51	37	17	16	0.430750000000000
334	18	27	34	6	-0.259430000000000
335	14	32	18	11	-0.604630000000000
336	13	37	50	16	-2.07578000000000
337	22	37	33	16	-1.54761000000000
338	12	37	52	16	-1.38934000000000
339	63	37	34	16	-1.87088000000000
340	39	32	35	11	-0.767840000000000
341	1	32	22	11	0.261430000000000
342	61	37	33	16	-1.29526000000000
343	12	37	1	16	-1.76227000000000
344	21	32	61	11	-0.787370000000000
345	1	37	58	16	-1.37848000000000
346	21	32	62	11	-1.00050000000000
347	55	37	22	16	-1.46683000000000
348	11	27	53	6	-0.851280000000000
349	51	32	42	11	-1.02832000000000
350	9	27	64	6	-4.95423000000000
351	30	32	36	11	-0.942840000000000
352	11	27	61	6	-1.72228000000000
353	15	32	9	11	-1.00204000000000
354	49	27	30	6	-4.44421000000000
355	58	32	37	11	-0.187700000000000
356	12	37	50	16	-1.20855000000000
357	8	32	4	11	-1.63485000000000
358	18	32	64	11	-1.50454000000000
359	58	32	8	11	-0.248170000000000
360	63	37	33	16	-1.11854000000000
361	19	27	37	6	0.410500000000000
362	49	32	39	11	-1.47654000000000
363	41	37	33	16	-1.22048000000000
364	22	32	21	11	-0.146250000000000
365	50	32	64	11	-1.34989000000000
366	2	37	58	16	-1.41130000000000
367	49	32	63	11	-1.37900000000000
368	55	37	23	16	-1.48826000000000
369	28	27	32	6	1.19080000000000
370	11	27	7	6	1.11086000000000
371	22	32	58	11	-0.604270000000000
372	29	32	56	11	-0.309760000000000
373	55	32	1	11	-0.564660000000000
374	57	32	8	11	-0.286570000000000
375	24	32	21	11	-0.169100000000000
376	31	32	36	11	-0.498320000000000
377	15	32	10	11	-0.612580000000000
378	28	27	33	6	0.696750000000000
379	12	27	7	6	0.642140000000000
380	52	32	63	11	-1.18551000000000
381	11	37	15	16	0.451340000000000
382	36	37	32	16	0.443300000000000
383	50	32	61	11	-1.16238000000000
384	59	27	39	6	3.31179000000000
385	18	27	54	6	3.16558000000000
386	33	37	59	16	-0.786240000000000
387	13	37	51	16	-2.12313000000000
388	54	37	12	16	-0.855880000000000
389	62	37	34	16	-1.90361000000000
390	7	32	13	11	-1.93037000000000
391	3	37	58	16	-1.45131000000000
392	34	32	28	11	-1.77145000000000
393	5	37	30	16	-0.504410000000000
394	55	37	24	16	-1.53788000000000
395	9	37	26	16	-0.512340000000000
396	23	32	58	11	-0.591460000000000
397	23	32	20	11	-0.140280000000000
398	29	27	33	6	1.67929000000000
399	58	32	36	11	-0.853620000000000
400	15	32	55	11	-0.810870000000000
401	23	27	31	6	-1.99182000000000
402	31	32	37	11	-0.373430000000000
403	12	27	8	6	1.69352000000000
404	1	37	59	16	-1.57281000000000
405	10	27	61	6	-2.73573000000000
406	10	27	2	6	-2.33093000000000
407	54	37	22	16	-1.69727000000000
408	55	32	2	11	-0.568640000000000
409	39	27	59	6	3.45009000000000
410	54	27	18	6	3.33801000000000
411	28	32	57	11	-0.420930000000000
412	60	27	39	6	3.80689000000000
413	18	27	53	6	3.62554000000000
414	56	32	7	11	-0.408040000000000
415	12	27	42	6	-0.814020000000000
416	38	32	59	11	1.64384000000000
417	7	32	12	11	-1.20615000000000
418	12	37	21	16	-1.44919000000000
419	33	32	28	11	-1.11957000000000
420	54	32	17	11	1.76190000000000
421	55	32	37	11	-1.11712000000000
422	10	27	20	6	-1.85218000000000
423	10	37	15	16	0.279810000000000
424	21	27	33	6	-0.649560000000000
425	36	37	31	16	0.304870000000000
426	29	32	36	11	-1.23356000000000
427	2	37	59	16	-1.60991000000000
428	41	27	31	6	-1.48478000000000
429	15	32	8	11	-1.28837000000000
430	54	37	23	16	-1.72256000000000
431	1	37	31	16	-0.787410000000000
432	22	27	54	6	-0.103530000000000
433	1	37	57	16	-1.17843000000000
434	10	37	22	16	-0.731550000000000
435	56	37	22	16	-1.16450000000000
436	13	27	38	6	-0.363440000000000
437	17	27	34	6	-0.306150000000000
438	7	37	29	16	-0.427570000000000
439	25	27	32	6	-0.719100000000000
440	8	37	28	16	-0.436460000000000
441	41	32	3	11	-0.134580000000000
442	24	32	20	11	-0.157370000000000
443	20	32	62	11	-1.05996000000000
444	2	37	31	16	-0.808150000000000
445	11	27	4	6	-1.03322000000000
446	12	27	41	6	-0.834070000000000
447	51	32	41	11	-1.11685000000000
448	10	37	14	16	0.934090000000000
449	35	37	31	16	0.948710000000000
450	10	37	23	16	-0.747370000000000
451	24	32	58	11	-0.579890000000000
452	17	32	64	11	-1.73414000000000
453	39	27	60	6	3.89430000000000
454	54	32	38	11	-0.870900000000000
455	53	27	18	6	3.75844000000000
456	52	32	61	11	-0.903350000000000
457	17	32	59	11	-0.911990000000000
458	4	37	58	16	-1.48976000000000
459	54	27	34	6	0.117910000000000
460	49	32	38	11	-1.75272000000000
461	3	37	59	16	-1.65522000000000
462	55	37	25	16	-1.58918000000000
463	22	37	58	16	-1.25648000000000
464	55	32	3	11	-0.557320000000000
465	20	32	61	11	-0.864210000000000
466	54	37	24	16	-1.77729000000000
467	19	32	63	11	-1.27446000000000
468	11	37	18	16	-0.611050000000000
469	50	32	40	11	-1.26001000000000
470	55	37	1	16	-1.32460000000000
471	39	37	32	16	-0.663610000000000
472	33	32	37	11	0.606290000000000
473	13	37	52	16	-2.23175000000000
474	25	32	21	11	-0.183710000000000
475	6	32	12	11	-0.740650000000000
476	61	37	34	16	-2.01686000000000
477	2	37	57	16	-1.20640000000000
478	33	32	27	11	-0.626780000000000
479	56	37	23	16	-1.18746000000000
480	57	32	36	11	-1.07061000000000
481	15	32	56	11	-1.14014000000000
482	16	32	64	11	-2.11140000000000
483	23	37	58	16	-1.24514000000000
484	52	32	62	11	-1.09074000000000
485	49	32	37	11	-2.15520000000000
486	3	37	31	16	-0.842470000000000
487	51	32	61	11	-1.07941000000000
488	55	37	2	16	-1.31944000000000
489	22	27	58	6	-0.179280000000000
490	10	37	24	16	-0.797500000000000
491	59	32	8	11	-0.211150000000000
492	32	37	59	16	-0.916730000000000
493	54	37	11	16	-1.04421000000000
494	24	37	58	16	-1.21352000000000
495	1	37	32	16	-1.22228000000000
496	58	27	2	6	-0.126850000000000
497	51	32	63	11	-1.29920000000000
498	11	27	42	6	-1.64870000000000
499	50	32	62	11	-1.29047000000000
500	15	32	64	11	-2.57100000000000
501	9	27	63	6	-4.92103000000000
502	21	27	32	6	-1.33606000000000
503	55	37	3	16	-1.29795000000000
504	28	37	34	16	-1.63142000000000
505	50	27	30	6	-4.39339000000000
506	11	37	22	16	-1.25013000000000
507	50	32	63	11	-1.34035000000000
508	49	32	36	11	-2.59834000000000
509	12	27	40	6	-0.837040000000000
510	56	32	36	11	-1.36222000000000
511	13	37	7	16	-2.01780000000000
512	15	32	57	11	-1.43279000000000
513	19	27	33	6	-0.693410000000000
514	6	32	10	11	0.960380000000000
515	31	32	27	11	0.885390000000000
516	22	27	31	6	-2.16979000000000
517	25	37	58	16	-1.18889000000000
518	2	37	32	16	-1.24903000000000
519	35	37	60	16	-0.488500000000000
520	10	27	1	6	-2.53786000000000
521	7	32	14	11	-2.38952000000000
522	53	37	14	16	-0.472810000000000
523	4	37	59	16	-1.69940000000000
524	35	32	28	11	-2.20680000000000
525	36	37	58	16	-0.231830000000000
526	55	37	4	16	-1.27836000000000
527	54	37	25	16	-1.83136000000000
528	10	27	21	6	-1.90131000000000
529	11	37	23	16	-1.26709000000000
530	25	32	58	11	-0.568320000000000
531	42	27	31	6	-1.52927000000000
532	27	37	34	16	-1.99558000000000
533	53	32	39	11	-0.767680000000000
534	1	37	33	16	-1.88216000000000
535	18	32	60	11	-0.841620000000000
536	61	27	31	6	-1.54549000000000
537	11	27	41	6	-1.66321000000000
538	1	37	56	16	-0.934150000000000
539	26	37	58	16	-1.16136000000000
540	28	32	53	11	-0.224840000000000
541	13	37	6	16	-2.35073000000000
542	12	37	49	16	-1.22078000000000
543	57	37	22	16	-0.886070000000000
544	60	32	7	11	-0.216470000000000
545	12	37	22	16	-2.09922000000000
546	14	27	36	6	-0.122160000000000
547	55	37	5	16	-1.25612000000000
548	55	32	4	11	-0.554150000000000
549	10	27	42	6	-2.66639000000000
550	21	27	31	6	-2.29473000000000
551	64	37	33	16	-1.10847000000000
552	2	37	33	16	-1.91257000000000
553	3	37	57	16	-1.24363000000000
554	56	37	24	16	-1.22961000000000
555	27	37	58	16	-1.13941000000000
556	12	37	23	16	-2.11904000000000
557	22	37	54	16	-0.451430000000000
558	3	37	32	16	-1.28048000000000
559	55	37	6	16	-1.23905000000000
560	4	37	31	16	-0.870930000000000
561	1	37	55	16	-0.687450000000000
562	58	37	22	16	-0.693260000000000
563	38	37	42	16	0.759670000000000
564	40	32	1	11	-0.104340000000000
565	21	37	17	16	0.739060000000000
566	11	37	24	16	-1.32077000000000
567	10	37	25	16	-0.850120000000000
568	59	37	1	16	-0.441700000000000
569	10	27	41	6	-2.67864000000000
570	6	37	30	16	-0.590440000000000
571	5	37	58	16	-1.54739000000000
572	55	37	26	16	-1.63851000000000
573	51	32	62	11	-1.22992000000000
574	28	37	58	16	-1.09130000000000
575	35	37	58	16	-0.342890000000000
576	55	37	14	16	-0.339660000000000
577	55	37	7	16	-1.19084000000000
578	55	37	40	16	-2.88942000000000
579	19	37	58	16	-3.10512000000000
580	3	37	33	16	-1.95455000000000
581	54	37	10	16	-1.16061000000000
582	12	37	24	16	-2.17101000000000
583	10	27	51	6	-1.90987000000000
584	60	37	41	16	3.37142000000000
585	60	32	38	11	1.23855000000000
586	25	32	20	11	-0.172570000000000
587	17	32	53	11	1.33838000000000
588	22	37	53	16	-0.291970000000000
589	29	32	57	11	-0.343170000000000
590	33	32	38	11	0.409750000000000
591	11	27	40	6	-1.65859000000000
592	28	32	36	11	-1.45057000000000
593	17	32	12	11	0.557150000000000
594	30	32	56	11	-0.231430000000000
595	19	27	32	6	-1.37476000000000
596	54	37	41	16	-3.00043000000000
597	55	32	36	11	-1.64486000000000
598	15	32	7	11	-1.49298000000000
599	15	32	58	11	-1.68428000000000
600	56	32	8	11	-0.338200000000000
601	29	37	58	16	-1.03877000000000
602	40	27	59	6	4.01991000000000
603	60	37	1	16	-0.297460000000000
604	62	27	31	6	-1.53116000000000
605	54	27	19	6	4.30639000000000
606	55	37	8	16	-1.13793000000000
607	57	32	9	11	-0.209550000000000
608	2	37	56	16	-0.968610000000000
609	57	37	23	16	-0.899100000000000
610	23	37	54	16	-0.444810000000000
611	12	27	39	6	-0.873990000000000
612	19	32	42	11	-0.905270000000000
613	21	32	40	11	-0.874180000000000
614	10	27	40	6	-2.68435000000000
615	18	27	33	6	-0.740730000000000
616	4	37	32	16	-1.32659000000000
617	5	37	59	16	-1.75474000000000
618	19	27	31	6	-2.33109000000000
619	61	32	39	11	2.87425000000000
620	54	37	26	16	-1.88922000000000
621	53	37	60	16	-2.31036000000000
622	11	37	25	16	-1.37391000000000
623	30	37	58	16	-0.973920000000000
624	59	27	40	6	3.89774000000000
625	19	27	54	6	4.17611000000000
626	22	37	59	16	-1.43784000000000
627	55	37	9	16	-1.06781000000000
628	23	37	53	16	-0.291690000000000
629	30	37	59	16	-1.13057000000000
630	40	32	3	11	-0.135370000000000
631	4	37	33	16	-1.99479000000000
632	54	37	9	16	-1.25488000000000
633	12	37	25	16	-2.22750000000000
634	54	37	42	16	-2.55384000000000
635	21	37	59	16	-2.62229000000000
636	34	37	58	16	-0.518260000000000
637	54	37	1	16	-1.53753000000000
638	30	32	55	11	-0.204260000000000
639	55	37	13	16	-0.527670000000000
640	5	32	9	11	1.83753000000000
641	22	37	57	16	-1.06829000000000
642	26	37	34	16	-2.12395000000000
643	58	32	9	11	-0.185120000000000
644	12	27	60	6	-0.688850000000000
645	58	37	64	16	-0.933450000000000
646	13	37	5	16	-2.54437000000000
647	53	27	33	6	-0.518110000000000
648	26	32	58	11	-0.545550000000000
649	1	37	54	16	-0.511150000000000
650	23	37	59	16	-1.42329000000000
651	56	37	1	16	-1.04560000000000
652	59	37	22	16	-0.518950000000000
653	55	37	10	16	-0.988190000000000
654	31	32	26	11	0.662020000000000
655	49	37	55	16	-1.01714000000000
656	54	37	2	16	-1.53409000000000
657	2	37	55	16	-0.715630000000000
658	2	27	8	6	-1.04712000000000
659	29	37	59	16	-1.20210000000000
660	55	37	61	16	-1.99284000000000
661	55	32	5	11	-0.529120000000000
662	58	37	23	16	-0.706840000000000
663	52	37	58	16	-2.17050000000000
664	29	27	23	6	-1.09327000000000
665	29	37	34	16	-1.15163000000000
666	54	37	8	16	-1.33517000000000
667	13	37	21	16	-2.26787000000000
668	42	37	34	16	-2.03818000000000
669	54	32	37	11	-1.35122000000000
670	24	37	59	16	-1.39392000000000
671	16	32	59	11	-1.37095000000000
672	2	27	7	6	-0.618970000000000
673	30	27	34	6	1.90129000000000
674	13	37	8	16	-1.49256000000000
675	33	37	58	16	-0.656080000000000
676	6	37	24	16	0.409710000000000
677	28	27	23	6	-0.676960000000000
678	41	37	34	16	-1.90615000000000
679	10	27	60	6	-2.57860000000000
680	32	37	58	16	-0.783020000000000
681	55	37	12	16	-0.718400000000000
682	13	27	9	6	1.91470000000000
683	53	27	31	6	-2.20480000000000
684	55	37	11	16	-0.883240000000000
685	54	37	3	16	-1.51055000000000
686	4	37	57	16	-1.28172000000000
687	28	37	59	16	-1.26180000000000
688	56	37	25	16	-1.27690000000000
689	25	37	59	16	-1.36671000000000
690	5	37	31	16	-0.948300000000000
691	54	37	7	16	-1.39016000000000
692	30	32	37	11	-0.719590000000000
693	3	37	27	16	0.448750000000000
694	27	37	59	16	-1.30830000000000
695	10	37	26	16	-0.908410000000000
696	26	37	59	16	-1.33564000000000
697	19	32	62	11	-1.17918000000000
698	54	37	4	16	-1.48617000000000
699	23	37	57	16	-1.05903000000000
700	24	37	53	16	-0.285750000000000
701	13	27	37	6	-0.436810000000000
702	51	32	40	11	-1.17218000000000
703	18	32	63	11	-1.46244000000000
704	54	37	6	16	-1.44400000000000
705	54	37	5	16	-1.46359000000000
706	11	27	39	6	-1.69522000000000
707	16	27	34	6	-0.373610000000000
708	11	27	60	6	-1.54050000000000
709	24	37	54	16	-0.433140000000000
710	18	27	32	6	-1.41901000000000
711	60	37	3	16	-0.298900000000000
712	56	37	2	16	-1.04539000000000
713	53	27	32	6	-1.22853000000000
714	50	32	39	11	-1.41235000000000
715	10	27	39	6	-2.71017000000000
716	18	27	31	6	-2.37058000000000
717	10	27	53	6	-1.99065000000000
718	59	37	3	16	-0.438280000000000
719	9	27	62	6	-4.87228000000000
720	60	27	31	6	-1.61980000000000
721	5	37	33	16	-2.01587000000000
722	51	27	30	6	-4.36129000000000
723	22	37	55	16	-0.615290000000000
724	12	37	26	16	-2.28044000000000
725	5	37	32	16	-1.38570000000000
726	58	37	1	16	-0.600760000000000
727	9	27	15	6	-3.46345000000000
728	11	37	26	16	-1.42893000000000
729	36	27	30	6	-2.95532000000000
730	3	37	56	16	-1.00075000000000
731	24	37	57	16	-1.03212000000000
732	57	37	24	16	-0.943850000000000
733	54	32	36	11	-1.85489000000000
734	15	32	59	11	-1.87876000000000
735	24	27	32	6	-1.02924000000000
736	56	37	3	16	-1.02222000000000
737	58	32	38	11	0.538940000000000
738	15	32	63	11	-2.54297000000000
739	11	27	3	6	-1.33738000000000
740	42	32	5	11	-0.160400000000000
741	26	32	21	11	-0.190470000000000
742	19	32	61	11	-0.986460000000000
743	50	32	36	11	-2.55213000000000
