397
 137  14  15  22  23 -0.29465E-01 
 138  14  15  23  24 -0.17560E-01 
 139  14  15  24  25 -0.11310E-01 
 140  14  15  25  26 -0.82550E-02 
 141  15  16  17  18 -0.42287E+01 
 142  15  16  18  19 -0.10009E+01 
 143  15  16  19  20 -0.38587E+00 
 144  15  16  20  21 -0.17566E+00 
 145  15  16  21  22 -0.91770E-01 
 146  15  16  22  23 -0.51510E-01 
 147  15  16  23  24 -0.29980E-01 
 148  15  16  24  25 -0.18385E-01 
 149  15  16  25  26 -0.13335E-01 
 150  15  16  26  27 -0.75400E-02 
 151  16  17  18  19 -0.46530E+01 
 152  16  17  19  20 -0.10932E+01 
 153  16  17  20  21 -0.40042E+00 
 154  16  17  21  22 -0.18884E+00 
 155  16  17  22  23 -0.98275E-01 
 156  16  17  23  24 -0.54325E-01 
 157  16  17  24  25 -0.31975E-01 
 158  16  17  25  26 -0.22535E-01 
 159  16  17  26  27 -0.12160E-01 
 160  16  17  27  28 -0.70650E-02 
 161  17  18  19  20 -0.48167E+01 
 162  17  18  20  21 -0.10777E+01 
 163  17  18  21  22 -0.41065E+00 
 164  17  18  22  23 -0.19083E+00 
 165  17  18  23  24 -0.98850E-01 
 166  17  18  24  25 -0.55555E-01 
 167  17  18  25  26 -0.37505E-01 
 168  17  18  26  27 -0.19455E-01 
 169  17  18  27  28 -0.11035E-01 
 170  17  18  28  29 -0.92550E-02 
 171  18  19  20  21 -0.46457E+01 
 172  18  19  21  22 -0.11187E+01 
 173  18  19  22  23 -0.42191E+00 
 174  18  19  23  24 -0.19575E+00 
 175  18  19  24  25 -0.10299E+00 
 176  18  19  25  26 -0.66245E-01 
 177  18  19  26  27 -0.33140E-01 
 178  18  19  27  28 -0.18005E-01 
 179  18  19  28  29 -0.14880E-01 
 180  18  19  29  30 -0.91400E-02 
 181  19  20  21  22 -0.47662E+01 
 182  19  20  22  23 -0.11338E+01 
 183  19  20  23  24 -0.42875E+00 
 184  19  20  24  25 -0.20241E+00 
 185  19  20  25  26 -0.12162E+00 
 186  19  20  26  27 -0.57855E-01 
 187  19  20  27  28 -0.30835E-01 
 188  19  20  28  29 -0.24050E-01 
 189  19  20  29  30 -0.14235E-01 
 190  19  20  30  31 -0.88100E-02 
 191  20  21  22  23 -0.44317E+01 
 192  20  21  23  24 -0.10512E+01 
 193  20  21  24  25 -0.40562E+00 
 194  20  21  25  26 -0.21935E+00 
 195  20  21  26  27 -0.97585E-01 
 196  20  21  27  28 -0.49145E-01 
 197  20  21  28  29 -0.37225E-01 
 198  20  21  29  30 -0.21125E-01 
 199  20  21  30  31 -0.12725E-01 
 200  20  21  31  32 -0.83200E-02 
 201  21  22  23  24 -0.42473E+01 
 202  21  22  24  25 -0.10261E+01 
 203  21  22  25  26 -0.44933E+00 
 204  21  22  26  27 -0.17971E+00 
 205  21  22  27  28 -0.84950E-01 
 206  21  22  28  29 -0.61290E-01 
 207  21  22  29  30 -0.33365E-01 
 208  21  22  30  31 -0.19370E-01 
 209  21  22  31  32 -0.12310E-01 
 210  21  22  32  33 -0.75700E-02 
 211  22  23  24  25 -0.42690E+01 
 212  22  23  25  26 -0.11673E+01 
 213  22  23  26  27 -0.38136E+00 
 214  22  23  27  28 -0.16297E+00 
 215  22  23  28  29 -0.11062E+00 
 216  22  23  29  30 -0.57135E-01 
 217  22  23  30  31 -0.31665E-01 
 218  22  23  31  32 -0.19345E-01 
 219  22  23  32  33 -0.11680E-01 
 220  22  23  33  34 -0.84100E-02 
 221  23  24  25  26 -0.46013E+01 
 222  23  24  26  27 -0.93404E+00 
 223  23  24  27  28 -0.33076E+00 
 224  23  24  28  29 -0.20286E+00 
 225  23  24  29  30 -0.97925E-01 
 226  23  24  30  31 -0.51655E-01 
 227  23  24  31  32 -0.30205E-01 
 228  23  24  32  33 -0.17450E-01 
 229  23  24  33  34 -0.11990E-01 
 230  23  24  34  35 -0.79150E-02 
 231  24  25  26  27 -0.37632E+01 
 232  24  25  27  28 -0.86724E+00 
 233  24  25  28  29 -0.43852E+00 
 234  24  25  29  30 -0.18882E+00 
 235  24  25  30  31 -0.91975E-01 
 236  24  25  31  32 -0.50930E-01 
 237  24  25  32  33 -0.28005E-01 
 238  24  25  33  34 -0.18795E-01 
 239  24  25  34  35 -0.12270E-01 
 240  24  25  35  36 -0.77050E-02 
 241  25  26  27  28 -0.47662E+01 
 242  25  26  28  29 -0.14662E+01 
 243  25  26  29  30 -0.49640E+00 
 244  25  26  30  31 -0.21347E+00 
 245  25  26  31  32 -0.10997E+00 
 246  25  26  32  33 -0.58075E-01 
 247  25  26  33  34 -0.36335E-01 
 248  25  26  34  35 -0.22535E-01 
 249  25  26  35  36 -0.13315E-01 
 250  25  26  36  37 -0.90900E-02 
 251  26  27  28  29 -0.56025E+01 
 252  26  27  29  30 -0.11534E+01 
 253  26  27  30  31 -0.39677E+00 
 254  26  27  31  32 -0.18362E+00 
 255  26  27  32  33 -0.89745E-01 
 256  26  27  33  34 -0.54985E-01 
 257  26  27  34  35 -0.31110E-01 
 258  26  27  35  36 -0.18670E-01 
 259  26  27  36  37 -0.11525E-01 
 260  26  27  37  38 -0.82850E-02 
 261  27  28  29  30 -0.40418E+01 
 262  27  28  30  31 -0.86899E+00 
 263  27  28  31  32 -0.32956E+00 
 264  27  28  32  33 -0.14529E+00 
 265  27  28  33  34 -0.82740E-01 
 266  27  28  34  35 -0.46055E-01 
 267  27  28  35  36 -0.26105E-01 
 268  27  28  36  37 -0.15465E-01 
 269  27  28  37  38 -0.10750E-01 
 270  27  28  38  39 -0.71150E-02 
 271  28  29  30  31 -0.45956E+01 
 272  28  29  31  32 -0.10779E+01 
 273  28  29  32  33 -0.38212E+00 
 274  28  29  33  34 -0.19633E+00 
 275  28  29  34  35 -0.10145E+00 
 276  28  29  35  36 -0.55025E-01 
 277  28  29  36  37 -0.32365E-01 
 278  28  29  37  38 -0.21135E-01 
 279  28  29  38  39 -0.13830E-01 
 280  28  29  39  40 -0.83200E-02 
 281  29  30  31  32 -0.49283E+01 
 282  29  30  32  33 -0.10097E+01 
 283  29  30  33  34 -0.41469E+00 
 284  29  30  34  35 -0.19297E+00 
 285  29  30  35  36 -0.95925E-01 
 286  29  30  36  37 -0.53585E-01 
 287  29  30  37  38 -0.34385E-01 
 288  29  30  38  39 -0.21120E-01 
 289  29  30  39  40 -0.12420E-01 
 290  29  30  40  41 -0.82900E-02 
 291  30  31  32  33 -0.42704E+01 
 292  30  31  33  34 -0.10597E+01 
 293  30  31  34  35 -0.40105E+00 
 294  30  31  35  36 -0.17938E+00 
 295  30  31  36  37 -0.93535E-01 
 296  30  31  37  38 -0.56495E-01 
 297  30  31  38  39 -0.33965E-01 
 298  30  31  39  40 -0.19045E-01 
 299  30  31  40  41 -0.12310E-01 
 300  30  31  41  42 -0.82000E-02 
 301  31  32  33  34 -0.42814E+01 
 302  31  32  34  35 -0.10022E+01 
 303  31  32  35  36 -0.36923E+00 
 304  31  32  36  37 -0.17347E+00 
 305  31  32  37  38 -0.98075E-01 
 306  31  32  38  39 -0.54930E-01 
 307  31  32  39  40 -0.29585E-01 
 308  31  32  40  41 -0.19200E-01 
 309  31  32  41  42 -0.11985E-01 
 310  31  32  42  43 -0.80000E-02 
 311  32  33  34  35 -0.43041E+01 
 312  32  33  35  36 -0.95795E+00 
 313  32  33  36  37 -0.36452E+00 
 314  32  33  37  38 -0.18490E+00 
 315  32  33  38  39 -0.96770E-01 
 316  32  33  39  40 -0.48900E-01 
 317  32  33  40  41 -0.29165E-01 
 318  32  33  41  42 -0.18230E-01 
 319  32  33  42  43 -0.11795E-01 
 320  32  33  43  44 -0.84300E-02 
 321  33  34  35  36 -0.46722E+01 
 322  33  34  36  37 -0.10767E+01 
 323  33  34  37  38 -0.44037E+00 
 324  33  34  38  39 -0.20450E+00 
 325  33  34  39  40 -0.97360E-01 
 326  33  34  40  41 -0.55030E-01 
 327  33  34  41  42 -0.32105E-01 
 329  33  34  43  44 -0.14340E-01 
 330  33  34  44  45 -0.74850E-02 
 331  34  35  36  37 -0.46469E+01 
 332  34  35  37  38 -0.11818E+01 
 333  34  35  38  39 -0.43920E+00 
 334  34  35  39  40 -0.18536E+00 
 335  34  35  40  41 -0.98665E-01 
 336  34  35  41  42 -0.54995E-01 
 337  34  35  42  43 -0.32295E-01 
 338  34  35  43  44 -0.22180E-01 
 339  34  35  44  45 -0.11205E-01 
 340  34  35  45  46 -0.82800E-02 
 341  35  36  37  38 -0.46450E+01 
 342  35  36  38  39 -0.10689E+01 
 343  35  36  39  40 -0.36647E+00 
 344  35  36  40  41 -0.17507E+00 
 345  35  36  41  42 -0.90605E-01 
 346  35  36  42  43 -0.50975E-01 
 347  35  36  43  44 -0.33910E-01 
 348  35  36  44  45 -0.16830E-01 
 349  35  36  45  46 -0.11865E-01 
 350  35  36  46  47 -0.79100E-02 
 351  36  37  38  39 -0.42540E+01 
 352  36  37  39  40 -0.91568E+00 
 353  36  37  40  41 -0.35780E+00 
 354  36  37  41  42 -0.16599E+00 
 355  36  37  42  43 -0.88115E-01 
 356  36  37  43  44 -0.55010E-01 
 357  36  37  44  45 -0.26470E-01 
 358  36  37  45  46 -0.18005E-01 
 359  36  37  46  47 -0.11685E-01 
 361  37  38  39  40 -0.40333E+01 
 362  37  38  40  41 -0.99180E+00 
 363  37  38  41  42 -0.37184E+00 
 364  37  38  42  43 -0.17605E+00 
 365  37  38  43  44 -0.10374E+00 
 366  37  38  44  45 -0.47370E-01 
 367  37  38  45  46 -0.31140E-01 
 368  37  38  46  47 -0.19350E-01 
 370  38  39  40  41 -0.43449E+01 
 371  38  39  41  42 -0.98482E+00 
 372  38  39  42  43 -0.37763E+00 
 373  38  39  43  44 -0.20028E+00 
 374  38  39  44  45 -0.85360E-01 
 375  38  39  45  46 -0.53890E-01 
 376  38  39  46  47 -0.32125E-01 
 378  39  40  41  42 -0.37590E+01 
 379  39  40  42  43 -0.88521E+00 
 380  39  40  43  44 -0.38226E+00 
 381  39  40  44  45 -0.14669E+00 
 382  39  40  45  46 -0.86440E-01 
 383  39  40  46  47 -0.49595E-01 
 384  39  40  47  48 -0.30985E-01 
 385  40  41  42  43 -0.36891E+01 
 386  40  41  43  44 -0.97531E+00 
 387  40  41  44  45 -0.30540E+00 
 388  40  41  45  46 -0.16274E+00 
 389  40  41  46  47 -0.87095E-01 
 390  40  41  47  48 -0.52350E-01 
 391  41  42  43  44 -0.41805E+01 
 392  41  42  44  45 -0.78887E+00 
 393  41  42  45  46 -0.34829E+00 
 394  41  42  46  47 -0.16803E+00 
 395  41  42  47  48 -0.93440E-01 
 396  42  43  44  45 -0.30680E+01 
 397  42  43  45  46 -0.88504E+00 
 398  42  43  46  47 -0.34728E+00 
 399  42  43  47  48 -0.17678E+00 
 400  43  44  45  46 -0.47507E+01 
 401  43  44  46  47 -0.10922E+01 
 402  43  44  47  48 -0.43229E+00 
 403  44  45  46  47 -0.39208E+01 
 404  44  45  47  48 -0.95959E+00 
